geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,age,survtype,indicator_kind,value
FR,FR,France,2025-01-27,2025,5,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,235.0
FR,FR,France,2025-01-20,2025,4,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-01-20,2025,4,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,270.0
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza,total,detections,total,primary care sentinel,count,137.0
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza,total,tests,total,primary care sentinel,count,267.0
FR,FR,France,2025-01-13,2025,3,RSV,RSV,RSV,detections,total,primary care sentinel,count,13.0
FR,FR,France,2025-01-13,2025,3,RSV,RSV,RSV,tests,total,primary care sentinel,count,267.0
FR,FR,France,2025-02-03,2025,6,Influenza,Influenza,total,tests,total,primary care sentinel,count,217.0
FR,FR,France,2025-02-03,2025,6,RSV,RSV,RSV,detections,total,primary care sentinel,count,9.0
FR,FR,France,2025-02-03,2025,6,RSV,RSV,RSV,tests,total,primary care sentinel,count,217.0
FR,FR,France,2025-01-27,2025,5,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,6.0
FR,FR,France,2025-02-03,2025,6,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,5.0
FR,FR,France,2025-02-03,2025,6,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,217.0
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza,total,detections,total,primary care sentinel,count,142.0
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza,total,tests,total,primary care sentinel,count,235.0
FR,FR,France,2025-01-27,2025,5,RSV,RSV,RSV,detections,total,primary care sentinel,count,6.0
FR,FR,France,2025-01-27,2025,5,RSV,RSV,RSV,tests,total,primary care sentinel,count,235.0
FR,FR,France,2024-12-30,2025,1,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,4.0
FR,FR,France,2024-12-30,2025,1,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,166.0
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza,total,detections,total,primary care sentinel,count,76.0
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza,total,tests,total,primary care sentinel,count,142.0
FR,FR,France,2024-12-23,2024,52,RSV,RSV,RSV,detections,total,primary care sentinel,count,7.0
FR,FR,France,2024-12-23,2024,52,RSV,RSV,RSV,tests,total,primary care sentinel,count,142.0
FR,FR,France,2024-12-23,2024,52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-12-23,2024,52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,142.0
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza,total,detections,total,primary care sentinel,count,125.0
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza,total,tests,total,primary care sentinel,count,319.0
FR,FR,France,2024-12-16,2024,51,RSV,RSV,RSV,detections,total,primary care sentinel,count,32.0
FR,FR,France,2025-01-13,2025,3,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,5.0
FR,FR,France,2024-12-30,2025,1,RSV,RSV,RSV,tests,total,primary care sentinel,count,166.0
FR,FR,France,2025-01-13,2025,3,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,267.0
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza,total,detections,total,primary care sentinel,count,153.0
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza,total,tests,total,primary care sentinel,count,294.0
FR,FR,France,2025-01-06,2025,2,RSV,RSV,RSV,detections,total,primary care sentinel,count,18.0
FR,FR,France,2025-01-06,2025,2,RSV,RSV,RSV,tests,total,primary care sentinel,count,294.0
FR,FR,France,2025-01-06,2025,2,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,8.0
FR,FR,France,2025-01-06,2025,2,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,294.0
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza,total,detections,total,primary care sentinel,count,72.0
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza,total,tests,total,primary care sentinel,count,166.0
FR,FR,France,2024-12-30,2025,1,RSV,RSV,RSV,detections,total,primary care sentinel,count,8.0
FR,FR,France,2024-10-14,2024,42,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-21,2025,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,0.0
FR,FR,France,2024-10-28,2024,44,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-10-28,2024,44,RSV,RSV-B,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2024-10-21,2024,43,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-10-14,2024,42,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-10-14,2024,42,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-10-14,2024,42,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-10-14,2024,42,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-10-28,2024,44,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-10-28,2024,44,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-11-04,2024,45,RSV,RSV-B,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-11-04,2024,45,RSV,RSV-A,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2024-12-09,2024,50,RSV,RSV-A,,detections,total,primary care sentinel,count,8.0
FR,FR,France,2024-12-09,2024,50,RSV,RSV-B,,detections,total,primary care sentinel,count,17.0
FR,FR,France,2024-12-02,2024,49,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-12-02,2024,49,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,27.0
FR,FR,France,2024-12-02,2024,49,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,7.0
FR,FR,France,2024-12-02,2024,49,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2024-12-02,2024,49,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,20.0
FR,FR,France,2024-12-02,2024,49,RSV,RSV untyped,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2024-12-02,2024,49,RSV,RSV-A,,detections,total,primary care sentinel,count,14.0
FR,FR,France,2024-12-02,2024,49,RSV,RSV-B,,detections,total,primary care sentinel,count,20.0
FR,FR,France,2024-11-25,2024,48,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,16.0
FR,FR,France,2024-11-25,2024,48,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,2.0
FR,FR,France,2024-11-25,2024,48,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-11-25,2024,48,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,9.0
FR,FR,France,2024-11-25,2024,48,RSV,RSV-B,,detections,total,primary care sentinel,count,12.0
FR,FR,France,2024-11-18,2024,47,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-11-18,2024,47,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,8.0
FR,FR,France,2024-11-18,2024,47,RSV,RSV-A,,detections,total,primary care sentinel,count,14.0
FR,FR,France,2024-11-18,2024,47,RSV,RSV-B,,detections,total,primary care sentinel,count,15.0
FR,FR,France,2024-11-11,2024,46,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,6.0
FR,FR,France,2024-11-11,2024,46,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,2.0
FR,FR,France,2024-11-11,2024,46,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-11-11,2024,46,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-11-11,2024,46,RSV,RSV-A,,detections,total,primary care sentinel,count,10.0
FR,FR,France,2024-11-11,2024,46,RSV,RSV-B,,detections,total,primary care sentinel,count,12.0
FR,FR,France,2024-11-04,2024,45,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-11-04,2024,45,RSV,RSV untyped,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2024-11-25,2024,48,RSV,RSV-A,,detections,total,primary care sentinel,count,6.0
FR,FR,France,2024-12-09,2024,50,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-12-09,2024,50,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,19.0
FR,FR,France,2024-12-09,2024,50,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,27.0
FR,FR,France,2025-03-10,2025,11,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,5.0
FR,FR,France,2025-03-10,2025,11,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,5.0
FR,FR,France,2025-03-10,2025,11,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,15.0
FR,FR,France,2025-03-10,2025,11,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-10,2025,11,RSV,RSV-B,,detections,total,primary care sentinel,count,6.0
FR,FR,France,2025-03-03,2025,10,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-03-03,2025,10,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-03,2025,10,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,10.0
FR,FR,France,2025-03-03,2025,10,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,8.0
FR,FR,France,2025-03-03,2025,10,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,7.0
FR,FR,France,2025-03-03,2025,10,RSV,RSV-B,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-02-24,2025,9,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,6.0
FR,FR,France,2025-02-24,2025,9,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,16.0
FR,FR,France,2025-02-24,2025,9,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-02-24,2025,9,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,18.0
FR,FR,France,2025-02-24,2025,9,RSV,RSV untyped,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2025-02-17,2025,8,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,7.0
FR,FR,France,2025-02-17,2025,8,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,22.0
FR,FR,France,2025-02-17,2025,8,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-02-17,2025,8,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,26.0
FR,FR,France,2025-02-17,2025,8,RSV,RSV untyped,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-02-10,2025,7,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-02-10,2025,7,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,17.0
FR,FR,France,2025-02-10,2025,7,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,36.0
FR,FR,France,2025-02-10,2025,7,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-02-10,2025,7,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,35.0
FR,FR,France,2025-02-10,2025,7,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-17,2025,12,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-17,2025,12,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,10.0
FR,FR,France,2025-03-17,2025,12,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-17,2025,12,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,7.0
FR,FR,France,2021-09-20,2021,38,RSV,RSV untyped,,detections,total,non-sentinel,count,90.0
FR,FR,France,2021-09-13,2021,37,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,1.0
FR,FR,France,2021-09-13,2021,37,RSV,RSV untyped,,detections,total,non-sentinel,count,67.0
FR,FR,France,2021-09-06,2021,36,RSV,RSV untyped,,detections,total,non-sentinel,count,43.0
FR,FR,France,2021-08-30,2021,35,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2021-08-30,2021,35,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,1.0
FR,FR,France,2021-08-30,2021,35,RSV,RSV untyped,,detections,total,non-sentinel,count,47.0
FR,FR,France,2021-08-23,2021,34,RSV,RSV untyped,,detections,total,non-sentinel,count,26.0
FR,FR,France,2021-08-16,2021,33,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2021-08-16,2021,33,RSV,RSV untyped,,detections,total,non-sentinel,count,58.0
FR,FR,France,2021-08-09,2021,32,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2021-08-09,2021,32,RSV,RSV untyped,,detections,total,non-sentinel,count,62.0
FR,FR,France,2021-08-02,2021,31,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2025-02-10,2025,7,RSV,RSV-A,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-08-02,2021,31,RSV,RSV untyped,,detections,total,non-sentinel,count,82.0
FR,FR,France,2021-07-26,2021,30,RSV,RSV untyped,,detections,total,non-sentinel,count,137.0
FR,FR,France,2025-05-19,2025,21,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-04-14,2025,16,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-04-07,2025,15,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-31,2025,14,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-31,2025,14,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-03-31,2025,14,RSV,RSV-B,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-03-24,2025,13,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-24,2025,13,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-24,2025,13,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-24,2025,13,RSV,RSV-A,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-03-24,2025,13,RSV,RSV-B,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-03-17,2025,12,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-07-26,2021,30,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,1.0
FR,FR,France,2025-02-10,2025,7,RSV,RSV-B,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-02-03,2025,6,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-02-03,2025,6,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,33.0
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,24.0
FR,FR,France,2025-01-06,2025,2,RSV,RSV untyped,,detections,total,primary care sentinel,count,5.0
FR,FR,France,2025-01-06,2025,2,RSV,RSV-A,,detections,total,primary care sentinel,count,5.0
FR,FR,France,2025-01-06,2025,2,RSV,RSV-B,,detections,total,primary care sentinel,count,8.0
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,4.0
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,31.0
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,16.0
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,4.0
FR,FR,France,2024-12-30,2025,1,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,17.0
FR,FR,France,2024-12-30,2025,1,RSV,RSV untyped,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-12-30,2025,1,RSV,RSV-A,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2024-12-30,2025,1,RSV,RSV-B,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,11.0
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,41.0
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,13.0
FR,FR,France,2024-12-23,2024,52,RSV,RSV-A,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2024-12-23,2024,52,RSV,RSV-B,,detections,total,primary care sentinel,count,5.0
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,69.0
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,21.0
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-12-16,2024,51,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,31.0
FR,FR,France,2024-12-16,2024,51,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-12-16,2024,51,RSV,RSV-A,,detections,total,primary care sentinel,count,7.0
FR,FR,France,2024-12-16,2024,51,RSV,RSV-B,,detections,total,primary care sentinel,count,24.0
FR,FR,France,2024-12-09,2024,50,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2024-12-23,2024,52,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,20.0
FR,FR,France,2024-12-09,2024,50,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,8.0
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,46.0
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-02-03,2025,6,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,37.0
FR,FR,France,2025-02-03,2025,6,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-02-03,2025,6,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,36.0
FR,FR,France,2025-02-03,2025,6,RSV,RSV untyped,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2025-02-03,2025,6,RSV,RSV-A,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-02-03,2025,6,RSV,RSV-B,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,9.0
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,35.0
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,35.0
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-01-27,2025,5,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,62.0
FR,FR,France,2025-01-27,2025,5,RSV,RSV-A,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-01-27,2025,5,RSV,RSV-B,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-01-06,2025,2,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,70.0
FR,FR,France,2025-01-20,2025,4,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,4.0
FR,FR,France,2025-01-20,2025,4,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,49.0
FR,FR,France,2025-01-20,2025,4,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,46.0
FR,FR,France,2025-01-20,2025,4,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-01-20,2025,4,RSV,RSV-A,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-01-20,2025,4,RSV,RSV-B,,detections,total,primary care sentinel,count,6.0
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,50.0
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,39.0
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,4.0
FR,FR,France,2025-01-13,2025,3,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,41.0
FR,FR,France,2025-01-13,2025,3,RSV,RSV untyped,,detections,total,primary care sentinel,count,6.0
FR,FR,France,2025-01-13,2025,3,RSV,RSV-A,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2025-01-13,2025,3,RSV,RSV-B,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2025-01-20,2025,4,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,57.0
FR,FR,France,2022-04-11,2022,15,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-04-11,2022,15,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,9.0
FR,FR,France,2022-04-11,2022,15,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,39.0
FR,FR,France,2022-04-04,2022,14,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-04-04,2022,14,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,10.0
FR,FR,France,2022-04-04,2022,14,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,60.0
FR,FR,France,2022-04-04,2022,14,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-03-28,2022,13,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-03-28,2022,13,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,17.0
FR,FR,France,2022-03-28,2022,13,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,58.0
FR,FR,France,2022-03-28,2022,13,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-03-21,2022,12,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,4.0
FR,FR,France,2022-03-21,2022,12,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,19.0
FR,FR,France,2022-03-21,2022,12,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,65.0
FR,FR,France,2022-03-14,2022,11,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-03-14,2022,11,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,23.0
FR,FR,France,2022-03-14,2022,11,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,71.0
FR,FR,France,2022-03-07,2022,10,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-03-07,2022,10,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,17.0
FR,FR,France,2022-03-07,2022,10,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,53.0
FR,FR,France,2022-03-07,2022,10,RSV,RSV untyped,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-02-28,2022,9,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-02-28,2022,9,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,10.0
FR,FR,France,2022-02-28,2022,9,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,33.0
FR,FR,France,2022-02-28,2022,9,RSV,RSV untyped,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-02-21,2022,8,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,8.0
FR,FR,France,2022-02-21,2022,8,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,12.0
FR,FR,France,2022-04-18,2022,16,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,14.0
FR,FR,France,2022-04-18,2022,16,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-04-25,2022,17,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-04-25,2022,17,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,11.0
FR,FR,France,2022-10-24,2022,43,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,10.0
FR,FR,France,2022-10-24,2022,43,RSV,RSV untyped,,detections,total,primary care sentinel,count,14.0
FR,FR,France,2022-10-17,2022,42,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-10-17,2022,42,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,12.0
FR,FR,France,2022-10-17,2022,42,RSV,RSV untyped,,detections,total,primary care sentinel,count,16.0
FR,FR,France,2022-10-10,2022,41,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-10-10,2022,41,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,7.0
FR,FR,France,2022-10-10,2022,41,RSV,RSV untyped,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2022-10-03,2022,40,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-10-03,2022,40,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-10-03,2022,40,RSV,RSV untyped,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-09-26,2022,39,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,4.0
FR,FR,France,2022-09-19,2022,38,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,1.0
