geo_code,geo_name_rsv,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,geo_name_vac,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,aeration_du_logement,saluer_sans_serrer_la_main,adhesion_vaccinale_adultes,adhesion_vaccinale_enfants,grocery and pharmacy,parks,residential,retail and recreation,transit stations,workplaces,score_mnp,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct,geo_level
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,14.992857142857144,100.0,5.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,16.485714285714288,100.0,5.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,15.314285714285717,50.0,2.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,15.728571428571428,100.0,5.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,16.634285714285713,75.0,4.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,13.484285714285717,100.0,5.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,15.69,100.0,5.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,15.244285714285716,100.0,5.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,17.2,100.0,5.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,16.5,87.5,4.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,14.421428571428573,100.0,5.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,16.27857142857143,87.5,4.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,15.721428571428572,100.0,5.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,14.478571428571428,62.5,3.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,13.571428571428571,62.5,3.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,12.657142857142857,62.5,3.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,16.257142857142856,62.5,3.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,16.791428571428572,62.5,3.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,13.921428571428573,62.5,3.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,13.721428571428572,75.0,4.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,14.05714285714286,62.5,3.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,12.415714285714284,37.5,2.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,13.542857142857144,62.5,3.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,17.264285714285712,62.5,3.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,14.744285714285716,62.5,3.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,11.852857142857143,50.0,2.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,15.94,87.5,4.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,18.785714285714285,87.5,4.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,15.907142857142858,75.0,4.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,14.14,75.0,4.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,18.72714285714286,100.0,5.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,14.235714285714284,75.0,4.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,18.515714285714285,87.5,4.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,16.915714285714284,87.5,4.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,16.314285714285713,87.5,4.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,16.185714285714287,87.5,4.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,15.171428571428573,87.5,4.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,18.327142857142857,87.5,4.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,17.392857142857142,87.5,4.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,11.492857142857144,12.5,1.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,10.424285714285714,12.5,1.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,11.035714285714286,12.5,1.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,16.565714285714286,37.5,2.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,11.0,12.5,1.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,14.80714285714286,50.0,2.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,12.171428571428573,12.5,1.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,14.55714285714286,50.0,2.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,11.965714285714284,12.5,1.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,9.52,12.5,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,9.714285714285714,12.5,1.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,16.364285714285714,75.0,4.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,10.29857142857143,12.5,1.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,17.611428571428572,75.0,4.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,18.321428571428573,87.5,4.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,16.9,87.5,4.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,15.124285714285715,87.5,4.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,21.364285714285717,87.5,4.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,18.292857142857144,75.0,4.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,17.242857142857144,87.5,4.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,16.192857142857143,87.5,4.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,18.335714285714285,87.5,4.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,16.544285714285714,75.0,4.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,19.242857142857144,87.5,4.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,16.740000000000002,75.0,4.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,20.777142857142856,100.0,5.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,16.08142857142857,25.0,1.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,17.007142857142856,62.5,3.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,18.99285714285714,87.5,4.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,19.771428571428572,75.0,4.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,17.23857142857143,50.0,2.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,19.99571428571429,25.0,1.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,16.768571428571427,87.5,4.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,19.585714285714285,75.0,4.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,20.187142857142856,62.5,3.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,18.157142857142855,50.0,2.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,18.72,50.0,2.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,20.042857142857144,100.0,5.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,18.92142857142857,75.0,4.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,17.43,62.5,3.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,17.47142857142857,50.0,2.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,16.462857142857143,50.0,2.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,15.71714285714286,12.5,1.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,15.105714285714283,50.0,2.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,16.407142857142855,50.0,2.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,18.02142857142857,50.0,2.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,19.771428571428572,12.5,1.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,17.514285714285716,50.0,2.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,17.509999999999998,25.0,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,15.885714285714286,50.0,2.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,19.18428571428571,25.0,1.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,18.37857142857143,25.0,1.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,14.931428571428572,37.5,2.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,15.332857142857142,37.5,2.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,16.607142857142858,37.5,2.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,16.478571428571428,25.0,1.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,14.857142857142858,37.5,2.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,15.182857142857143,25.0,1.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,16.657142857142855,37.5,2.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,15.187142857142858,37.5,2.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,15.162857142857144,12.5,1.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,17.2,37.5,2.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,14.735714285714286,37.5,2.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,19.064285714285713,12.5,1.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,18.354285714285712,25.0,1.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,16.25,25.0,1.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,20.604285714285712,12.5,1.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,18.514285714285712,25.0,1.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,16.38142857142857,12.5,1.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,17.6,12.5,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,16.678571428571427,25.0,1.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,16.22714285714286,12.5,1.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,16.46142857142857,25.0,1.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,21.384285714285713,12.5,1.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,16.228571428571428,25.0,1.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,17.807142857142857,12.5,1.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,16.215714285714288,12.5,1.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,18.442857142857143,37.5,2.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,22.514285714285712,62.5,3.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,21.335714285714285,75.0,4.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,23.592857142857145,75.0,4.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,22.20285714285714,50.0,2.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,24.677142857142854,75.0,4.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,20.889999999999997,50.0,2.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,23.22142857142857,62.5,3.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,22.564285714285713,75.0,4.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,20.49285714285714,62.5,3.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,19.657142857142855,50.0,2.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,23.177142857142854,37.5,2.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,20.267142857142854,75.0,4.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,21.424285714285713,62.5,3.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,17.427142857142858,37.5,2.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,19.321428571428573,37.5,2.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,19.957142857142856,37.5,2.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,18.74285714285714,25.0,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,18.014285714285712,37.5,2.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,23.610000000000003,37.5,2.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,18.685714285714287,37.5,2.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,19.585714285714285,37.5,2.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,25.318571428571428,37.5,2.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,18.98428571428571,50.0,2.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,19.5,37.5,2.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,16.975714285714286,37.5,2.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,17.728571428571428,37.5,2.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,20.237142857142857,28.57142857142857,2.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,19.514285714285712,28.57142857142857,2.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,18.927142857142854,28.57142857142857,2.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,23.812857142857144,42.857142857142854,2.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,19.114285714285717,28.57142857142857,2.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,20.02857142857143,28.57142857142857,2.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,18.345714285714287,28.57142857142857,2.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,17.692857142857143,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,25.108571428571427,42.857142857142854,2.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,16.268571428571427,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,17.35,14.285714285714285,1.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,21.671428571428574,28.57142857142857,2.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,17.95714285714286,28.57142857142857,2.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,19.228571428571428,28.57142857142857,2.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,19.014285714285712,42.857142857142854,2.0,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,20.95,28.57142857142857,2.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,20.87857142857143,28.57142857142857,2.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,20.31142857142857,14.285714285714285,1.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,20.09714285714286,28.57142857142857,2.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,23.377142857142857,28.57142857142857,2.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,20.25714285714286,28.57142857142857,2.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,19.24142857142857,14.285714285714285,1.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,19.08142857142857,28.57142857142857,2.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,24.102857142857143,14.285714285714285,1.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,20.864285714285717,14.285714285714285,1.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,17.321428571428573,14.285714285714285,1.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,24.342857142857145,85.71428571428571,4.0,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,21.571428571428573,57.14285714285714,3.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,18.92142857142857,57.14285714285714,3.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,20.35,57.14285714285714,3.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,17.742857142857144,42.857142857142854,2.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,19.895714285714288,57.14285714285714,3.0,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,21.085714285714285,57.14285714285714,3.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,21.25714285714286,57.14285714285714,3.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,23.30857142857143,85.71428571428571,4.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,24.988571428571426,57.14285714285714,3.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,20.07,57.14285714285714,3.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,19.657142857142855,57.14285714285714,3.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,25.65,42.857142857142854,2.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,25.9,57.14285714285714,3.0,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,20.31,57.14285714285714,3.0,,REG
32,Hauts-de-France,,,,,,,,,,,,,,,,,,,,,,25.82857142857143,71.42857142857143,3.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,21.835714285714285,71.42857142857143,3.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,19.898571428571422,71.42857142857143,3.0,,REG
6,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,,,,,,,,,,,,,,,,,,,,,,23.674285714285713,85.71428571428571,4.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,20.814285714285713,57.14285714285714,3.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,,,,,,,,,,,,,,,21.214285714285715,71.42857142857143,3.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,22.77857142857143,64.28571428571429,3.0,,REG
2,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,23.42142857142857,57.14285714285714,3.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,23.314285714285713,57.14285714285714,3.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,27.627142857142857,57.14285714285714,3.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,24.37,57.14285714285714,3.0,,REG
1,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,,,,,,,,,,,,,,,,,,,,,,21.804285714285715,85.71428571428571,4.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,,,,,,,,,,,,,,,24.99571428571429,28.57142857142857,2.0,,REG
24,Centre-Val de Loire,,,,,,,,,,,,,,,,,,,,,,23.22571428571429,71.42857142857143,3.0,,REG
11,Île-de-France,,,,,,,,,,,,,,,,,,,,,,24.055714285714288,14.285714285714285,1.0,,REG
53,Bretagne,,,,,,,,,,,,,,,,,,,,,,23.135714285714283,85.71428571428571,4.0,,REG
76,Occitanie,,,,,,,,,,,,,,,,,,,,,,21.77857142857143,85.71428571428571,4.0,,REG
3,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,REG
94,Corse,,,,,,,,,,,,,,,,,,,,,,24.685714285714287,85.71428571428571,4.0,,REG
4,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,,,,,,,,,,,,,,,25.635714285714283,100.0,5.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,,,,,,,,,,,,,,,24.4,100.0,5.0,,REG
28,Normandie,,,,,,,,,,,,,,,,,,,,,,23.08285714285714,85.71428571428571,4.0,,REG
